"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000164695.2_ASM16469v2" 0.3177 0.2297 0.2604 0.2466 0.2222 0.0887 -0.0583 -0.0738 -0.4757 0.2679 0.0967 0.0936 0.5721 0.3872 0.1888 0.221 0.38 0.3176 0.4057
"GCF_000011025.1_ASM1102v1" 0.1405 0.1818 0.1949 0.1803 0.1921 0.2362 -0.152 0.0971 -0.0479 0.122 -0.1193 0.3574 0.6662 0.0894 0.3093 0.3644 0.3272 0.4004 0.1697
"GCF_000023205.1_ASM2320v1" -0.0067 -0.0279 -0.0173 -0.0076 -0.0062 -8e-04 0.0145 -0.0052 -0.0317 -0.0666 -0.0419 0.0171 0.0931 0.2445 0.2277 0.1197 0.145 0.1514 0.4831
"GCF_000017305.1_ASM1730v1" -0.0016 0.0073 -0.0047 0.0032 -8e-04 -0.0038 -0.0263 0.0159 0.003 -0.003 -0.0232 0.0267 -4e-04 0.3238 0.0834 0.0091 -0.004 0.0361 0.3522
"GCF_000023925.1_ASM2392v1" -0.0123 0.0314 0.0014 0.0037 -0.0091 -0.0123 -0.0024 0.0422 0.073 0.0314 -0.0487 -0.0568 0.0647 0.422 0.1622 0.0373 0.1392 0.2532 0.4901
"GCF_000184685.1_ASM18468v1" 0.0093 0.0366 -0.0167 0.0151 0.0047 -0.0188 -0.0064 0.0136 0.0411 0.0098 -0.0483 0.0843 0.014 0.3671 0.1705 -0.0091 0.0206 0.0411 0.2718
"GCF_000015265.1_ASM1526v1" 0.0053 0.0197 -0.0079 0.0069 0.0071 -0.0194 -0.001 0.0034 -0.0258 0.003 -0.0428 0.0043 -0.0012 0.3142 0.1737 0.0385 0.0464 0.0856 0.2074
"GCF_000270245.1_ASM27024v1" -0.0935 -0.0416 0.0064 0.004 0.0103 -0.003 -0.0042 -0.0539 -0.0175 -0.0062 -0.0863 -0.0183 0.0444 0.2842 0.1859 -0.0061 0.1243 0.1827 0.2219
"GCF_000008345.1_ASM834v1" 0.1311 0.1175 0.0248 0.0559 0.003 0.0099 -0.0086 0.0054 0.2405 -0.0677 0.0595 0.0381 0.2138 0.2307 0.1307 -0.0172 0.1643 0.0219 0.4805
"GCF_000240055.1_ASM24005v1" 0.1668 0.2129 0.0199 0.0458 -0.0089 0.0107 -0.0109 0.0012 0.2276 -0.0643 0.0422 0.0509 0.2515 0.2048 0.0814 0.0238 0.1139 0.0449 0.4776
"GCF_000024345.1_ASM2434v1" 0.0102 0.028 -0.0182 0.0047 0 -0.004 0.0233 0.0194 0.0033 -0.0262 -0.0498 0.0012 0.002 0.3246 0.1983 0.118 0.0822 0.2533 0.1666
"GCF_000024025.1_ASM2402v1" -0.0202 -0.0113 -0.03 -0.0014 0.0089 0.0036 0.0399 -0.0108 0.015 -0.005 -0.047 -0.0187 0.0024 0.1968 0.1892 -0.0071 0.1218 0.2787 0.2256
"GCF_000269985.1_ASM26998v1" 0.0139 0.003 0.0016 0.0159 0.0119 0.0071 -0.2053 0.0093 -0.0155 -0.0542 -0.0112 0.0145 -0.0028 0.2646 0.3064 0.0403 0.1114 0.2148 0.2461
"GCF_000237305.1_ASM23730v1" 0.0224 0.0018 -0.0051 0.0082 0.0034 0.002 -0.1511 0.0087 -0.0149 -0.0098 -0.0066 -0.0286 0.0097 0.3666 0.2225 0.0075 0.0841 0.1465 0.2625
"GCF_000203835.1_ASM20383v1" 0.011 0.0205 -0.0072 0.0158 -0.0071 0.0028 -0.0465 0.0219 -0.0049 -0.0463 -0.0187 0.0518 0.0168 0.3421 0.2229 0.0114 0.005 0.1409 0.3699
"GCF_000092385.1_ASM9238v1" -0.0395 -0.1312 0.007 0.0075 0.012 0.0116 -0.0424 -0.012 0.1119 0.0026 -0.0135 0.0275 0 0.3075 0.2072 0.0012 0.0567 0.1161 0.3123
"GCA_000147815.3_ASM14781v3" -0.0482 -0.1745 0.0023 4e-04 0.0102 0.0098 -0.02 -0.0141 0.0097 -4e-04 -0.0158 0.0225 -0.0039 0.3353 0.1992 0.0109 0.1053 0.0971 0.3396
"GCF_000010605.1_ASM1060v1" 0.0286 0.0088 -0.0025 0.0139 0.002 0.0014 -0.0669 0.0146 -0.0224 -0.0148 -0.0162 0.0794 0.0133 0.3448 0.2159 -8e-04 0.0146 0.051 0.4091
"GCF_000213055.1_ASM21305v1" 0.0293 -0.0042 0.0045 0.0285 -0.0014 0.0108 -0.0935 0.0125 0.011 -0.0155 0.0038 0.0735 -0.0191 0.3949 0.1884 0.008 0.0086 0.0421 0.4055
"GCF_000091305.1_ASM9130v1" 0.0323 -0.0031 8e-04 0.0236 0.0041 0.0037 -0.067 0.0284 0.03 -0.028 -0.0199 0.0412 0.0129 0.3888 0.219 0.017 0.0046 0.1105 0.4447
"GCF_000009765.2_ASM976v2" 0.0159 -0.009 0.0055 0.0265 0.0051 0.0037 -0.0619 0.0261 0.064 -0.0227 -0.0161 0.0584 0.0044 0.3702 0.2524 0.0074 0.0055 0.1025 0.4809
"GCF_000092825.1_ASM9282v1" -0.0132 -0.1479 -0.0092 0.0212 -0.1065 -0.2146 0.0055 0.014 0.0152 -0.0354 -0.0098 -0.0437 0.0279 0.1224 0.1931 0.0161 0.0586 -0.0123 0.2425
"GCF_000023145.1_ASM2314v1" 0.2709 0.1995 0.1722 0.1542 0.1033 -0.0012 -0.014 0.007 -0.0457 -0.0251 -0.0424 0.1438 0.2801 0.2738 0.3829 0.1008 0.1272 0.0852 0.4598
"GCF_000069945.1_ASM6994v1" 0.1231 0.0864 0.0899 0.102 0.0639 0.0582 -0.0296 -0.0701 -0.0568 0.0456 0.0255 0.0489 0.5449 0.2627 0.4949 0.3161 0.3061 0.4119 0.4033
"GCF_000006605.1_ASM660v1" 0.1861 0.1583 0.1595 0.1536 0.1076 0.0957 -0.0624 0.0043 -0.0293 0.1633 0.0552 0.3714 0.6328 0.2443 0.5313 0.3139 0.4029 0.5803 0.3556
"GCF_000177535.2_ASM17753v2" 0.2865 0.2841 0.2276 0.2034 0.1816 0.1941 -0.1204 -0.125 -0.0237 0.2852 0.0415 0.3615 0.4897 0.2574 0.8557 0.367 0.4146 0.5452 0.4189
"GCF_000179395.2_ASM17939v2" 0.0481 0.0775 -0.0022 0.0737 -0.0343 0.0126 -0.0173 -0.0012 0.0947 -0.1413 -0.045 0.068 0.1119 0.4502 0.3027 0.1947 0.199 0.0907 0.5132
"GCF_000022905.1_ASM2290v1" 0.1607 0.2312 0.1208 0.1632 0.0682 0.0628 -0.0505 -0.1299 0.0224 0.1639 -0.0485 0.1895 0.4869 0.2331 0.5099 0.2965 0.2149 0.2728 0.2936
"GCF_000215645.1_ASM21564v1" 0.3275 0.3132 0.1907 0.3756 0.1775 0.1395 -0.0343 0.0851 -0.2234 1 0.1636 0.3533 0.5201 0.2158 0.5006 0.2119 0.4143 0.04 0.4097
"GCF_000255935.1_ASM25593v1" 0.1909 0.2367 -0.0183 0.3235 0.2124 0.1321 -0.0138 0.0466 -0.2957 0.2723 -0.0279 0.074 0.4565 0.1184 0.4197 0.1624 0.3131 0.0675 0.2975
"GCF_000152065.1_ASM15206v1" 0.1915 0.2367 -0.0181 0.3233 0.2126 0.1326 -0.0134 0.047 -0.2935 0.2716 -0.0296 0.0736 0.4567 0.1184 0.42 0.1617 0.3129 0.0675 0.2919
"GCF_000195815.1_ASM19581v1" 0.2978 0.2755 0.1892 0.2412 0.2332 0.2455 -0.056 0.0149 -0.0556 -0.1933 0.0978 0.4383 0.4904 0.2362 0.7626 0.4115 0.4237 0.0704 0.3431
"GCF_000255235.1_ASM25523v1" 0.2729 0.2661 0.2407 0.2937 0.2072 0.2155 -0.054 0.0124 -0.1046 -0.4108 0.0428 0.3455 0.5119 0.2261 0.7691 0.3316 0.4001 0.0529 0.3566
"GCF_000011305.1_ASM1130v1" 0.095 0.069 0.0928 0.0839 0.0628 0.0668 -0.0513 -0.202 0.0395 -0.071 0.0302 -0.0556 0.3838 0.3579 0.3118 0.2407 0.2313 0.1782 0.5367
"GCF_000011325.1_ASM1132v1" 0.29 0.273 0.2515 0.2298 0.3084 0.3153 -0.101 -0.0861 -0.0314 0.1718 0.082 0.3566 0.5707 0.1737 0.7076 0.2932 0.3587 0.2216 0.3351
"GCF_000214175.1_ASM21417v1" 0.0573 0.0285 0.023 0.0591 0.0478 -0.0176 0.0524 0.0098 0.0107 -0.0091 0.0282 0.0154 0.0556 0.2076 0.1157 0.059 0.069 0.0591 0.3185
"GCF_000009805.1_ASM980v1" -0.0045 -0.0386 -0.0028 0.0061 0.0078 -0.0058 -0.1965 -0.0488 0.1217 -0.0175 -0.0333 -0.0728 -8e-04 0.2995 0.1207 0.0394 0.1406 0.2057 0.301
"GCF_000284035.1_ASM28403v1" 0.0277 -0.163 0.0026 -0.0685 0.0095 -0.0334 -0.1689 -0.1861 0.1073 -0.0088 -0.0249 -0.0603 0.0027 0.4386 0.1645 -0.0082 0.1452 0.2236 0.3857
"GCF_000196695.1_ASM19669v1" 0.0823 0.0359 0.0078 0.0778 0.0163 0.0103 -0.0879 -0.0188 -0.0111 -0.0591 -0.0095 0.062 0.0587 0.2858 0.1993 0.0972 0.0729 0.1789 0.4961
"GCF_000010105.1_ASM1010v1" 0.0992 0.0752 0.0713 0.0853 0.1118 0.118 -0.0741 -0.0142 -0.001 -0.0114 0.016 0.0839 0.2726 0.1614 0.127 -0.0403 0.1057 0.1084 0.4835
"GCF_000010805.1_ASM1080v1" 0.0592 4e-04 0.0389 0.0427 0.0301 0.037 -0.0498 -0.0172 0.0057 -0.0608 -0.0187 0.005 0.0195 0.2657 0.0944 0.0011 0.0443 0.1079 0.3954
"GCF_000014565.1_ASM1456v1" 0.0416 -6e-04 0.0202 0.023 0.0418 0.0379 -0.0151 -0.0146 0.0221 -0.0353 -0.0076 0.0095 0.0206 0.2744 0.0779 -0.0011 0.0799 0.1249 0.4004
"GCF_000092225.1_ASM9222v1" 0.0759 -0.0119 -0.0099 0.0322 0.0083 0.0093 -0.0681 -0.0939 -0.0144 -0.0281 -0.0542 -0.0599 0.0344 0.3068 0.1015 0.159 0.1388 0.152 0.4184
"GCF_000024785.1_ASM2478v1" -0.0304 -0.0852 0.0405 0.0303 0.0329 0.0239 -0.0113 -0.0384 -0.0765 -0.0733 -0.0431 -0.024 0.0328 0.3806 0.2068 0.0858 0.2283 0.1083 0.4049
"GCF_000247715.1_ASM24771v1" -0.0279 -0.0645 0.032 0.0049 0.0209 0.0195 -0.0243 -0.0477 -0.0873 -0.0949 -0.0344 -0.0221 0.0364 0.3789 0.1904 0.137 0.1709 0.0958 0.4728
"GCA_000230895.3_ASM23089v3" -0.0162 -0.0315 0.0419 0.0468 0.0315 0.0085 -0.0426 4e-04 0.0696 -0.0112 -0.0366 -0.016 0.0247 0.279 0.1098 -0.0014 0.0369 0.1353 0.2972
"GCF_000266905.1_ASM26690v1" -0.0214 -0.0187 0.0169 0.0016 0.0074 -0.0079 -0.0405 -0.0165 -0.0153 -0.0229 -0.0323 -0.0208 -8e-04 0.3017 0.1599 0.0884 0.0572 0.1767 0.276
"GCF_000016365.1_ASM1636v1" -0.0099 -0.0265 0.0186 0.028 -0.0022 -0.0104 -0.0459 -0.01 0.0033 -0.0168 -0.0228 -0.0159 0.0012 0.2734 0.1372 0.0856 0.0862 0.1616 0.3706
"GCF_000015305.1_ASM1530v1" -2e-04 -0.023 0.0189 0.0068 -8e-04 -0.0078 -0.0813 -0.0184 -0.0264 0.0158 -0.0196 -0.0262 0.0109 0.3023 0.147 0.0054 0.0902 0.2035 0.3407
"GCF_000015405.1_ASM1540v1" 0.0131 0.0057 0.022 0.025 0.029 -0.037 -0.0949 -0.0233 -0.0469 -0.0191 -0.0324 -0.0397 0.014 0.3528 0.1429 0.0617 0.075 0.2331 0.347
"GCF_000015005.1_ASM1500v1" 0.0388 0.0023 0.0067 0.04 0.0325 -0.0042 -0.0255 -0.0268 -0.023 0.0098 -0.0469 -0.0578 -0.0066 0.3233 0.1102 0.0743 0.0725 0.2212 0.3452
"GCF_000214155.1_ASM21415v1" -0.0336 -0.0154 0.0214 0.023 -0.0058 -0.043 -0.1008 -0.0405 0.0289 -0.0069 -0.0276 -0.0253 0.0308 0.3038 0.1314 0.0561 0.0503 0.1967 0.173
"GCF_000277145.1_ASM27714v1" -0.0743 -0.0215 0.0089 0.0206 -0.0475 -0.0515 -0.1389 -0.0364 0.0522 0.0024 -0.029 -0.0337 -0.0175 0.304 0.1373 0.0049 0.0923 0.2049 0.2062
"GCF_000014985.1_ASM1498v1" -0.0597 -0.0535 2e-04 -0.003 -0.0358 -0.0657 -0.1291 -0.0242 -0.011 -0.0042 -0.0284 -0.0337 -0.0032 0.2583 0.0904 -0.0183 0.0798 0.2064 0.1838
"GCF_000026685.1_ASM2668v1" 0.0207 -0.0558 -0.0099 -0.0188 -0.036 -0.0152 -0.0141 -0.0103 -0.1131 -0.0473 0.0591 -0.0166 0.0809 0.2332 -0.0325 -0.0587 0.121 0.1681 0.2901
"GCF_000154605.2_ASM15460v2" -0.0431 -0.0409 -8e-04 0.0068 -0.0339 -0.0265 0.0164 -0.0087 -0.011 -0.0081 -0.0025 0.0034 -0.0084 0.1799 0.0752 -0.004 0.0851 0.1109 0.1763
"GCF_000153685.2_ASM15368v2" -0.0469 -0.0396 -0.0018 0.0028 -0.033 -0.0297 -0.0406 -0.0057 0.0322 -0.0012 0.0039 0.0121 0 0.1351 0.1003 0.0029 0.0534 0.1494 0.1481
"GCF_000023625.1_ASM2362v1" -0.0426 -0.0426 0.0036 0.0036 -0.0313 -0.0291 -0.0285 -0.0095 6e-04 -0.0085 -0.0033 -0.0054 -0.0108 0.1749 0.073 -0.0094 0.0791 0.1106 0.1736
"GCA_000277085.1_ASM27708v1" -0.0422 -0.0409 -0.001 0.0107 0.059 -0.0238 -0.0755 0.0105 0.0094 0.0247 -0.0151 0.005 0.0163 0.1289 0.0766 -0.0191 0.1226 0.2221 0.0579
"GCF_000224435.1_ASM22443v1" -0.0437 -0.0422 0.0012 0.007 -0.0349 -0.0307 -0.0043 -0.0146 -0.005 -0.0075 -0.0011 0.0031 -0.0032 0.1956 0.0793 -0.0105 0.0828 0.1437 0.1756
"GCA_000013925.1_ASM1392v1" -0.0257 -0.0363 0.0632 0.0461 -0.0372 -0.0089 -0.0077 -0.0512 0.0733 0.002 -0.0011 -0.0303 0.0155 0.3702 0.1482 0.0188 0.1035 0.1718 0.267
"GCF_000069185.1_ASM6918v1" 0.0394 -0.0326 0.0649 0.0228 0.0284 0.0395 -0.0122 -0.0765 -0.0218 0.0662 -0.0127 -0.044 0.0623 0.3559 0.1093 0.0696 0.1674 0.2688 0.4176
"GCF_000196675.1_ASM19667v1" 0.0167 0.0083 -0.0097 0.0049 8e-04 0.0051 -0.0048 0.0144 -0.0229 -0.0084 -0.0321 0.0476 0.0279 0.2967 0.1379 0.1057 -0.0039 0.1644 0.2981
"GCF_000062885.1_ASM6288v1" 0.015 0.0177 -0.0034 0.0195 0.0099 0.0075 -0.0621 0.0202 0.0198 -8e-04 -0.0325 -0.0114 -0.0032 0.3376 0.1933 0.017 0.0732 0.2309 0.2
"GCF_000023245.1_ASM2324v1" -0.0047 -0.007 -0.0163 -0.004 0.0034 0.005 -0.0184 0.0032 0.0052 0.002 -0.0162 -0.0355 0.0198 0.2762 0.1482 0.0448 -0.0549 0.2026 0.2772
"GCF_000220945.1_ASM22094v1" 0.0178 0.0157 -8e-04 0.0148 0.0126 0.0167 -0.1609 0.0012 -0.0068 -0.0044 -0.0287 0.0177 0.0075 0.3204 0.2271 0.1169 0.0031 0.1749 0.2147
"GCF_000023865.1_ASM2386v1" 0.039 0.0153 0.0027 0.05 0 -0.015 -0.0155 0.0142 -0.078 -0.083 -0.0482 -0.062 -0.0092 0.3629 0.1914 0.0336 0.0292 0.0811 0.2768
"GCF_000196835.1_ASM19683v1" 0.0189 0.017 0.0033 0.0174 0.0137 0.0159 -0.1509 0.0024 -0.0052 -0.004 -0.0279 0.0142 0.0087 0.3195 0.2274 0.1129 0.0023 0.1785 0.2231
"GCF_000024365.1_ASM2436v1" -0.0012 -0.0123 0.0131 -0.0012 -0.0054 0.0079 -0.0311 -0.0138 0.0632 0.043 -0.0424 -0.0138 -4e-04 0.1869 0.1576 0.0162 0.0984 0.1476 0.0953
"GCF_000025345.1_ASM2534v1" 0.001 0.0182 0.0033 0.0126 -0.0068 -0.0099 -4e-04 0.0142 -0.0066 -0.0044 -0.0295 0.0303 0.0218 0.3661 0.1824 0.0952 0.0553 0.1036 0.1706
"GCF_000024545.1_ASM2454v1" 0.0256 0.0358 0.014 0.0339 0.0171 -0.0296 -0.0848 0.0204 0.1317 -0.0619 -0.007 -4e-04 0.0368 0.3842 0.1018 -0.034 0.1284 0.1828 0.3006
"GCF_000237145.1_ASM23714v1" -0.0339 -0.0083 0.004 0.0173 0.0097 -0.0956 -0.0467 -0.0096 0.1207 -0.0146 -0.0304 -0.0087 -0.0124 0.3659 0.2208 0.0471 0.03 0.1519 0.186
"GCF_000016425.1_ASM1642v1" 0.0484 0.0171 0.0405 0.025 0.0482 0.0365 -0.0172 0.0046 -0.0537 -0.0219 -0.0447 0.079 0.016 0.3124 0.2406 -0.002 0.0241 0.1427 0.2427
"GCF_000018265.1_ASM1826v1" 0.0664 0.0163 0.0331 0.0417 -0.0032 0.0434 0.0652 0.0165 -0.0553 -0.0309 -0.0416 0.0016 0.0071 0.3777 0.2329 0.0459 0.0841 0.1377 0.2546
"GCF_000204155.1_ASM20415v1" 0.0555 0.003 0.0054 0.0341 0.014 0.0151 0.064 0.0129 -0.0345 0.0051 -0.0261 -0.0262 -0.0019 0.3367 0.2368 0.0559 0.0337 0.1274 0.2402
"GCF_000177655.2_ASM17765v2" 0.0127 0.0347 -0.0097 0.0128 0.0026 4e-04 -0.046 0.0221 0.005 0.0061 -0.025 -0.0258 0.002 0.3249 0.251 0.0428 0.1022 0.1834 0.2183
"GCF_000092645.1_ASM9264v1" 0.0182 -0.0066 0.0058 0.0279 0.0085 0.0121 0.003 -0.0424 0.0091 0.0171 -0.0078 -0.0308 -0.0052 0.3346 0.1791 -0.0059 0.0287 0.0422 0.1121
"GCF_000024865.1_ASM2486v1" -6e-04 -0.0455 0.001 0.0151 -0.004 0.0119 -0.0124 0.0024 0.0103 -0.0026 -0.0173 0.0117 0.0113 0.2277 0.1953 0.0129 0.0598 0.0753 0.307
"GCF_000092985.1_ASM9298v1" 0.0063 0.0036 0.0039 0.0051 -0.0026 0.0024 -0.0468 0.012 -0.0084 0.0061 -0.0293 -0.0346 0.0273 0.2775 0.0807 0.0035 0.0876 0.0867 0.3198
"GCF_000012405.1_ASM1240v1" 0.028 0.0279 0.0199 0.0136 -0.0034 -0.1935 -0.0589 0.016 -0.0136 -0.0058 -0.034 -0.0453 0.0094 0.2435 0.0569 0.0306 0.0895 0.1572 0.1322
"GCF_000023265.1_ASM2326v1" -0.0109 -0.0225 0.0637 4e-04 -0.0087 -0.0199 -0.0022 0.0577 -0.0908 0.0238 -0.0615 -0.0335 0.0323 0.3043 0.1619 0.1398 -0.0433 0.0197 0.3123
"GCF_000025265.1_ASM2526v1" -0.004 -0.0253 0.0062 8e-04 0.0848 0.0823 0.0541 -0.0058 -0.0048 -0.0022 -0.0095 0.0661 0.0413 0.112 0.155 0.1079 0.1078 0.0885 0.8183
"GCF_000014185.1_ASM1418v1" 0.009 -0.0128 0.0531 0.0099 0.0265 0.0226 0.0073 -0.0104 -0.0206 -0.0113 0.1068 0.0319 0.0043 -0.0036 0.0183 0.021 0.0435 0.1023 0.0626
"GCF_000025185.1_ASM2518v1" 0.019 0.0382 0.0417 0.1229 0.0277 -0.0138 0.3955 -0.1061 0.1173 0.1904 0.0135 0.0599 0.2429 0.2822 0.3407 0.5002 0.1832 0.1561 0.3481
"GCF_000196115.1_ASM19611v1" 0.1611 0.1729 0.0839 0.1556 0.0772 -0.0825 0.1286 -0.0324 0.0227 0.1066 0.0677 0.0599 0.1078 0.1389 0.1875 0.4017 0.0582 0.2577 0.3244
"GCF_000092105.1_ASM9210v1" -0.0251 -0.0986 0.0933 0.0524 0.0949 0.0212 0.3374 -0.0374 0.0147 0.0804 -0.0495 0.0097 0.113 0.1203 0.3065 0.1326 0.0548 0.0324 0.2315
"GCA_000165715.3_ASM16571v3" 0.1015 0.0671 0.1776 0.0853 0.2538 0.2367 0.0824 -0.0243 -6e-04 0.1357 -0.05 0.0459 0.1266 0.0598 0.3113 0.1336 0.1581 0.4983 0.371
"GCF_000186345.1_ASM18634v1" -0.0437 -0.0319 0.0341 0.0163 0.0338 -0.0789 0.2043 -0.0034 -0.0193 0.0169 0.0207 0.0192 0.1042 0.0665 0.0641 0.0674 0.184 0.0276 0.1908
"GCA_000242455.3_ASM24245v3" -0.0656 -0.0596 0.0234 -0.0154 -0.0398 -0.0102 0.167 -0.0336 -0.0028 0.0072 -0.0237 0.0438 0.0082 0.1218 0.0395 0.2182 0.0374 0.0028 0.1688
"GCF_000237205.1_ASM23720v1" 0.0738 0.1391 -0.0024 0.17 0.0011 -0.0387 -0.0363 -0.0215 -0.2683 0.2186 0.2545 0.0918 0.2326 -0.0525 0.0803 0.3386 0.1648 -0.0548 0.2925
"GCF_000011565.1_ASM1156v1" -0.0018 0.1583 -0.0387 0.0229 -0.033 0.0022 0.0652 0.0031 0.2268 -0.1191 0.0921 0.1129 0.0794 -0.0532 0.3981 0.1195 -0.0193 0.1621 0.2586
"GCF_000092785.1_ASM9278v1" 0.0102 0.0328 0.191 0.1321 -0.0062 -0.0412 -0.0438 0.0231 -0.0583 0.0971 0.1439 -0.0312 0.0417 -0.1221 0.1153 0.2885 -0.0634 0.0757 0.2786
"GCF_000253035.1_ASM25303v1" -0.0112 0.0071 -0.0112 -0.0259 0.0052 -0.0202 -0.0369 -0.0357 -0.1079 0.0351 0.2032 0.1082 0.0232 -0.0142 -0.0328 0.0568 -0.0061 0.1276 0.3832
"GCF_000006685.1_ASM668v1" -0.0751 0.0911 0.3823 -0.0142 0.0109 -0.0239 0.0721 0.0451 -0.0077 0.1803 0.2353 0.0024 0.1337 -0.2423 0.1487 0.0074 -0.0096 0.3868 0.4356
"GCF_000226605.1_ASM22660v1" 0.245 -0.0497 2e-04 -0.0053 0.0187 -0.0305 0.006 -0.048 -0.078 0.319 0.0928 0.0055 0.1454 -0.0343 0.1643 0.0929 4e-04 0.0223 0.2786
"GCF_000011165.1_ASM1116v1" 1 0.03 1 0.8334 0.2078 -0.0082 -0.2193 0.3467 -0.5035 0.6509 0.1954 0.1042 0.0796 -0.368 0.5255 0.3419 -0.0821 0.367 0.541
"GCF_000204135.1_ASM20413v1" -0.0589 -0.0611 -0.0679 -0.0607 0.0339 0.0068 -0.0185 -0.0703 -0.0845 -0.1021 -0.0288 -0.0346 0.031 -0.0757 0.0834 0.2765 0.0341 0.1145 0.3614
"GCF_000026025.1_ASM2602v1" 0.0087 0.0399 0.2373 -0.0181 -0.0241 -0.0034 0.0293 -0.033 0.2266 0.2305 0.3141 -0.004 0.1788 0.0361 0.2755 0.3366 -0.0155 0.1509 0.2185
"GCF_000191925.1_ASM19192v1" 0.2549 -0.0476 -0.0191 -0.0101 -0.0219 -0.0102 -0.0022 -0.0159 0.2165 0.2934 0.3158 0.0048 0.1864 0.0027 0.2909 0.2709 -0.0192 0.1782 0.2741
"GCF_000007605.1_ASM760v1" 0.0599 -0.0997 -0.0034 -0.05 -0.0269 -0.0158 -0.0265 -0.0582 0.3582 -0.1655 0.3212 0.0365 0.2268 -0.0706 0.2992 0.1243 0.0663 0.3218 0.3614
"GCF_000009945.1_ASM994v1" 0.3512 0.0985 0.4426 -0.0299 0.0429 -0.0127 0.0141 -0.022 0.055 0.5062 0.2561 0.1411 0.2652 0.0254 -0.0359 0.4461 0.0479 0.1128 0.1774
"GCF_000025905.1_ASM2590v1" 0.2134 0.26 0.2352 0.0422 0.0382 0.2947 0.1732 0.0293 -0.0129 0.254 0.1947 0.203 0.2135 0.4859 0.4838 0.2814 0.1081 0.1342 0.4125
"GCF_000019965.1_ASM1996v1" -0.013 -0.0451 0.0032 -0.0286 -0.0276 -0.1715 0.1123 -0.0172 0.0064 -6e-04 -0.0221 -0.0429 -0.0355 0.1365 0.2284 0.061 -0.0056 0.0777 0.2386
"GCA_000242935.3_ASM24293v3" -0.0807 -0.1143 -0.0924 -0.0222 0.0783 -0.3451 -0.0451 -0.0192 4e-04 4e-04 0.016 -0.0122 0.0765 0.1356 -0.024 0.0345 0.0118 0.131 0.2833
"GCF_000019665.1_ASM1966v1" -0.02 0.2223 0.027 -0.0085 0.151 0.0176 -0.0041 -0.0318 0.0472 0.0226 -0.04 0.0395 0.1882 -0.0856 0.1811 0.0727 0.1229 0.0396 0.2154
"GCF_000020225.1_ASM2022v1" -0.0677 -0.1751 -0.0371 -0.0489 0.2119 -0.2091 0.2498 -0.03 0.1205 0.0359 0.1106 0.198 0.1529 0.0918 0.0415 0.0996 0.0129 0.1416 0.3342
"GCF_000143725.1_ASM14372v1" -0.0064 0.0637 0.4087 0.2609 -0.0424 0.0524 -0.0394 0.0976 -0.3922 0.1936 -0.1275 0.092 0.2694 0.1138 0.1171 0.2647 0.2787 0.2334 0.1744
"GCF_000092845.1_ASM9284v1" 0.0304 0.094 0.4705 0.194 -0.3843 0.0739 0.0302 0.0547 -0.2773 0.2444 -0.1448 0.1036 0.3008 -0.0044 0.0847 0.2784 0.2307 0.1951 0.1764
"GCF_000022105.1_ASM2210v1" 0.0223 0.0596 0.4576 0.156 -0.3237 0.0496 0.0226 0.0646 -0.5647 0.0964 0.043 0.1244 0.3073 0.069 -0.0089 0.3522 0.2729 0.1959 0.1694
"GCF_000223215.1_ASM22321v1" 0.0259 -0.0116 0.5874 0.2093 -0.2453 0.0633 0.0293 0.0972 -0.3692 0.2528 -0.0178 0.1238 0.3386 0.0755 0.0578 0.2997 0.2527 0.2275 0.1715
"GCF_000019685.1_ASM1968v1" -0.0173 0.0332 -0.0163 0.0042 -0.0042 -0.0034 -4e-04 0.0253 -0.1381 0.1559 -6e-04 0.0196 0.0635 -0.0131 0.0393 0.0718 0.0284 0.1582 0.0784
"GCF_000012085.1_ASM1208v1" -0.0144 -0.081 0.034 -0.0119 -0.0321 -0.0081 0.04 0.0038 -0.0909 -0.064 0.021 0.0151 -0.0319 0.0145 0.152 0.0045 0.024 0.1387 0.0312
"GCF_000165595.2_ASM16559v2" -0.0044 -0.2329 -0.0669 -0.0132 -0.051 -0.0139 0.0556 0.0227 -0.3851 0.2219 0.0409 0.1227 0.1045 -0.0128 -0.0414 0.0251 0.048 0.2523 0.0258
"GCF_000222305.1_ASM22230v1" -0.0158 0.2257 -0.0595 0.0109 -0.0288 -0.0104 0.0213 -0.0081 -0.1647 0.3563 0.0564 0.0474 0.1157 -0.1188 0.1263 0.0452 0.0401 0.1376 0.1022
"GCF_000196215.1_ASM19621v1" -0.0275 -0.109 -0.0533 0.001 -0.0075 -0.0052 0.0491 -0.0119 0.3325 0.0662 0.021 0.1176 0.089 0.1517 -0.02 0.0533 0.0418 0.2079 0.1337
"GCA_000166655.2_ASM16665v1" -0.0131 0.3254 -0.0562 0.0052 0.0998 0.0022 0.0321 0.001 0.0169 0.269 0.0046 0.0641 0.1584 0.125 0.0641 0.1466 -0.0111 0.2346 0.0806
"GCF_000147075.1_ASM14707v1" -0.0357 0.0015 0.0014 -0.0103 -0.0126 -0.0048 0.0068 0.0201 0.3301 0.0545 -0.0467 0.0469 0.032 0.0813 -0.0111 0.0109 0.0559 0.0681 0.0138
