"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000237305.1_ASM23730v1" 1.9493 1.9775 1.9455 1.9608 1.9928 1.9889 1.8804 1.9818 2.0109 1.9897 2.8893 3.9746 3.8715 2.1313 2.71 3.9262 3.1017 3.867 3.6062
"GCF_000203835.1_ASM20383v1" 1.9736 1.9531 1.952 1.9589 1.9869 1.9708 1.9631 1.9535 1.972 2.0036 2.918 3.7552 3.8971 2.0644 2.8498 3.917 3.7979 3.8388 3.2362
"GCF_000092385.1_ASM9238v1" 2.002 1.9992 1.9346 1.9814 1.967 1.9728 1.9524 1.996 1.6827 1.9936 2.8694 3.8183 3.9541 2.4004 2.9691 3.9355 3.4783 3.962 3.5524
"GCA_000147815.3_ASM14781v3" 2.0004 1.952 1.9179 1.9853 1.9724 1.972 1.9365 1.9837 1.8954 1.998 2.867 3.811 3.9479 2.2432 2.9958 3.879 3.2489 4.1494 3.3727
"GCF_000010605.1_ASM1060v1" 1.9421 1.9516 1.9387 1.9658 1.9724 1.9747 1.9547 1.9689 2.0028 1.9988 2.8986 3.6443 3.9231 2.1594 2.8818 3.9463 3.7467 4.4703 2.9904
"GCF_000213055.1_ASM21305v1" 1.9249 2.0064 1.9391 1.941 1.9853 1.9658 1.9782 1.9743 1.972 2.0044 2.8944 3.659 3.973 2.1218 3.0941 3.8344 3.9047 5.0176 2.9967
"GCF_000091305.1_ASM9130v1" 1.9354 1.947 1.9157 1.9339 1.9623 1.9704 1.9693 1.9429 1.8546 1.996 2.8852 3.7793 3.9124 1.967 2.9087 3.876 3.8432 4.1237 2.7724
"GCF_000009765.2_ASM976v2" 1.9646 1.9467 1.908 1.9384 1.9716 1.9662 1.9666 1.9478 1.8038 1.9964 2.8711 3.7175 3.9573 2.0231 2.7525 3.9139 3.9032 4.2517 2.5954
"GCF_000092825.1_ASM9282v1" 1.9996 2.0129 1.9589 1.9577 2.006 1.6431 1.7721 1.9716 1.9486 2.0231 2.7933 3.8314 3.7736 3.2563 2.9438 3.8314 3.7064 5.5928 4.0486
"GCF_000023145.1_ASM2314v1" 1.4539 1.5908 1.6263 1.6906 1.7828 1.9051 1.8172 1.9501 2.0872 2.0392 2.7375 3.2765 2.8523 2.7933 2.377 3.4638 3.3933 5.2604 2.5628
"GCF_000069945.1_ASM6994v1" 1.7535 1.786 1.7737 1.7953 1.858 1.8678 1.9908 2.0072 2.1035 1.8779 2.6302 3.6792 1.7449 2.5478 1.6321 2.454 2.517 2.7871 2.6035
"GCF_000006605.1_ASM660v1" 1.6059 1.6124 1.6653 1.6675 1.7784 1.7841 1.9992 1.9037 2.0467 1.6586 2.5445 2.3419 1.413 2.5661 1.6562 2.5297 2.2356 1.8225 2.5767
"GCF_000177535.2_ASM17753v2" 1.3866 1.393 1.4749 1.5901 1.6145 1.6069 2.0076 1.9798 2.0296 1.4164 2.4242 2.3736 2.0004 2.7473 0.5215 2.405 2.2371 2.4254 2.5419
"GCF_000179395.2_ASM17939v2" 1.8549 1.8332 1.8155 1.8522 1.9596 1.9433 1.9806 1.9984 1.7194 1.8598 2.7617 3.5211 3.413 1.5425 2.2492 3.0902 2.8353 4.1237 2.2302
"GCF_000022905.1_ASM2290v1" 1.6669 1.5092 1.7569 1.6706 1.8636 1.8543 1.9952 1.9904 1.9384 1.6289 2.8353 3.0969 2.0028 2.6316 1.7141 2.6717 2.936 4.0601 2.6688
"GCF_000215645.1_ASM21564v1" 1.3373 1.3736 1.5843 1.2308 1.645 1.6992 2.0178 1.8073 2.3764 0 2.2346 2.4826 1.8423 2.9568 1.9708 3.0845 2.2978 5.5617 2.8177
"GCF_000255935.1_ASM25593v1" 1.5969 1.526 1.967 1.345 1.5748 1.7132 2.0016 1.873 2.4685 1.29 2.7956 3.5753 2.1155 3.3546 2.3063 3.2478 2.6925 5.4407 3.4916
"GCF_000152065.1_ASM15206v1" 1.5969 1.526 1.967 1.345 1.5748 1.7132 2.0016 1.873 2.4685 1.29 2.7956 3.5753 2.1155 3.3546 2.3063 3.2478 2.6925 5.4407 3.4916
"GCF_000195815.1_ASM19581v1" 1.4011 1.442 1.6194 1.4963 1.5188 1.5029 2 1.9331 2.0907 2.2899 2.28 2.1115 1.9354 2.7886 0.8506 2.3436 2.1872 5.1414 2.8098
"GCF_000255235.1_ASM25523v1" 1.4501 1.4603 1.5168 1.3912 1.5706 1.5627 1.9984 1.9395 2.1911 2.71 2.4184 2.4576 1.8567 2.8233 0.8254 2.6631 2.2758 5.2329 2.7518
"GCF_000011305.1_ASM1130v1" 1.7784 1.8355 1.675 1.8242 1.7979 1.8149 1.9948 1.8861 1.8103 2.0683 2.4765 3.7836 2.2722 1.8797 2.5621 2.5504 2.2502 3.5855 2.1915
"GCF_000011325.1_ASM1132v1" 1.3941 1.4116 1.4892 1.5092 1.3808 1.3695 1.9996 1.9841 2.0433 1.6023 2.2472 2.3386 1.5509 2.8802 0.9438 2.6681 2.2114 4.0584 2.8514
"GCF_000214175.1_ASM21417v1" 1.8779 1.9402 1.8369 1.8772 1.8681 2.0024 1.6636 1.9554 1.9743 2.0182 2.5873 3.858 3.5436 2.8994 3.3146 3.4941 3.6914 5.0968 3.5075
"GCF_000009805.1_ASM980v1" 1.96 1.99 1.9011 1.9658 1.9845 1.9763 1.8106 1.9391 1.7328 2.0092 2.8441 3.9324 3.9386 2.1299 3.0404 3.5149 2.8241 3.6219 3.5411
"GCF_000284035.1_ASM28403v1" 1.8608 1.9685 1.8278 1.9635 1.981 1.9881 1.6152 1.9654 1.7822 2.0076 2.7405 3.9401 3.8941 1.751 2.7144 3.5486 2.7816 3.4662 3.0321
"GCF_000196695.1_ASM19669v1" 1.8265 1.9164 1.8248 1.8443 1.9399 1.9451 1.9616 2.0012 1.9904 2.0165 2.7078 3.6456 3.6258 2.0504 2.7034 3.095 3.6075 4.1597 2.3381
"GCF_000010105.1_ASM1010v1" 1.7652 1.8437 1.7268 1.8275 1.7652 1.7379 1.8605 2.0012 2.002 1.9562 2.505 3.5549 2.7617 2.681 2.9334 3.6643 3.5361 4.6904 2.3529
"GCF_000010805.1_ASM1080v1" 1.8801 1.9751 1.8175 1.9077 1.9275 1.926 1.7367 2.0012 1.9786 1.9952 2.7495 3.8373 3.8168 2.2553 3.1576 3.643 3.6955 4.5147 3.0003
"GCF_000014565.1_ASM1456v1" 1.9164 1.9775 1.8474 1.9478 1.9095 1.9238 1.7379 1.9972 1.9395 1.9704 2.7093 3.8197 3.8139 2.2416 3.2595 3.6711 3.5537 4.4924 2.9815
"GCF_000092225.1_ASM9222v1" 1.8467 1.9936 1.8248 1.9153 1.9759 1.9775 1.9988 1.8015 2.0235 2.004 2.7525 3.9154 3.7821 2.1 3.231 3.034 3.1556 4.3197 2.8289
"GCF_000024785.1_ASM2478v1" 1.9984 2.0064 1.8228 1.9298 1.9331 1.941 1.8285 1.9912 2.0255 2.0117 2.6645 3.873 3.7651 1.9135 2.661 3.1319 2.7375 4.4763 2.777
"GCF_000247715.1_ASM24771v1" 1.9406 1.9964 1.8175 1.9566 1.9547 1.9566 1.9146 1.9794 2.0117 2.006 2.6455 3.8835 3.712 1.9059 2.7078 2.8011 2.8918 4.717 2.405
"GCA_000230895.3_ASM23089v3" 1.9936 1.9818 1.8322 1.9037 1.9369 1.9798 1.8262 1.9451 1.8471 2.0088 2.7678 3.9139 3.7936 2.3041 3.1746 3.4953 3.723 4.363 3.4554
"GCF_000266905.1_ASM26690v1" 2.0008 1.9818 1.8793 1.9944 1.9837 1.992 1.7992 1.9912 1.9912 2.0072 2.7832 3.9154 3.962 2.2316 2.9612 3.2258 3.6232 3.8835 3.6417
"GCF_000016365.1_ASM1636v1" 1.9932 1.99 1.8612 1.944 2.0028 1.9972 1.8288 1.9654 1.9489 2.0052 2.7086 3.888 3.9277 2.2821 3.023 3.2669 3.4329 3.9324 3.1407
"GCF_000015305.1_ASM1530v1" 1.9747 1.9826 1.8706 1.9861 2.0012 1.9976 1.8532 1.998 2.0008 1.9512 2.7218 3.9124 3.885 2.2212 3.0057 3.5932 3.3772 3.6603 3.3501
"GCF_000015405.1_ASM1540v1" 1.9604 1.9508 1.8498 1.9489 1.9421 1.9976 1.7702 1.9889 2.006 2.0052 2.7465 3.9683 3.879 1.9361 2.9577 3.2798 3.4223 3.6996 3.2552
"GCF_000015005.1_ASM1500v1" 1.9186 1.9531 1.872 1.9135 1.935 1.979 1.7232 1.9861 2.0016 1.9569 2.7255 3.9588 3.8986 2.0425 3.2123 3.1466 3.4843 3.6873 3.0798
"GCF_000214155.1_ASM21415v1" 2.002 1.9728 1.9069 1.9508 2 1.9996 1.8292 1.9948 1.9279 1.9857 2.7886 3.8956 3.8052 2.2437 2.8129 3.3967 3.1407 3.2787 3.9952
"GCF_000277145.1_ASM27714v1" 1.9976 1.9512 1.9806 1.9448 2.0016 2.0024 1.7516 2.002 1.8861 1.9952 2.8727 3.9635 3.9872 2.3804 3.0637 3.5236 3.3445 3.639 3.9047
"GCF_000014985.1_ASM1498v1" 2.0036 2.0036 1.992 1.9988 2.0024 2.0024 1.7828 1.9992 2.0064 2.0076 2.8719 3.8685 3.9448 2.4956 3.1496 3.6684 3.2062 3.2457 4.0388
"GCF_000026685.1_ASM2668v1" 1.9554 2.1053 2.0117 2.0259 2.0442 2.002 1.8829 2.0133 2.2222 2.0916 2.6157 3.9526 3.6603 2.7375 3.7313 3.9401 3.3256 4.2337 3.7051
"GCF_000154605.2_ASM15460v2" 2.0036 2.0068 2.0016 1.9865 2.0032 1.9916 1.7079 1.9724 2.0032 2.0133 2.7732 3.8183 3.9936 2.8377 3.2258 3.5907 3.2616 4.2017 4.1288
"GCF_000153685.2_ASM15368v2" 2.0056 2.002 2.0036 1.9944 1.9996 1.9948 1.7982 1.9658 1.9168 2 2.7624 3.7836 3.9573 2.9895 3.1358 3.56 3.3772 4.0161 4.268
"GCF_000023625.1_ASM2362v1" 2.0016 2.0105 1.9928 1.9928 1.9948 1.9932 1.7781 1.9747 1.981 2.0141 2.7785 3.8521 4 2.8571 3.2321 3.6075 3.283 4.2034 4.1425
"GCA_000277085.1_ASM27708v1" 2.0096 2.0088 2.002 1.9786 1.8205 1.9857 1.8685 1.9372 1.9666 1.9478 2.8003 3.8183 3.8926 3.0184 3.2331 3.6724 3.1368 3.7202 4.7461
"GCF_000224435.1_ASM22443v1" 2.0012 2.0076 1.9976 1.9861 2.0032 1.9956 1.7355 1.9829 1.9885 2.0125 2.7732 3.8212 3.9698 2.7824 3.2103 3.6114 3.2723 4.0486 4.1322
"GCA_000013925.1_ASM1392v1" 1.9782 2.0028 1.8706 1.9001 2 1.9743 1.701 2.0012 1.8423 1.9948 2.7571 3.9386 3.885 2.1815 3.0497 3.5499 3.0703 3.827 3.6324
"GCF_000069185.1_ASM6918v1" 1.8836 1.9168 1.8232 1.9283 1.9421 1.9209 1.8215 1.9767 2.0354 1.8646 2.7624 3.9667 3.643 2.1848 3.3014 3.499 2.963 3.5842 2.8645
"GCF_000196675.1_ASM19667v1" 1.96 1.9728 1.9376 1.952 1.9837 1.9771 1.9936 1.9712 1.9912 2.0088 2.8927 3.6337 3.8183 2.2774 3.0713 3.1368 3.951 4.2052 3.5199
"GCF_000062885.1_ASM6288v1" 1.9451 1.9619 1.9153 1.9172 1.9747 1.9806 1.922 1.9573 1.9448 2.0012 2.8514 3.9432 3.992 1.9246 2.7693 3.6996 3.3557 3.4674 4.2827
"GCF_000023245.1_ASM2324v1" 1.9747 1.9841 1.9881 1.9786 1.9924 1.9873 1.9759 1.9904 1.979 1.996 2.9386 3.9888 3.888 2.3288 3.2 3.7665 3.6337 3.4638 4.0064
"GCF_000220945.1_ASM22094v1" 1.9531 1.9554 1.9474 1.9512 1.9697 1.9643 1.4353 1.9877 1.9992 1.9841 2.8727 3.8388 3.9432 2.2036 2.4137 3.23 3.9002 3.8865 3.8685
"GCF_000023865.1_ASM2386v1" 1.9209 1.9558 1.8005 1.8584 1.9912 1.9778 1.7379 1.9712 1.8567 1.9849 2.6483 3.8775 3.9904 1.7915 3.0572 3.6483 3.69 4.9456 3.3715
"GCF_000196835.1_ASM19683v1" 1.9524 1.952 1.9414 1.9474 1.9666 1.9662 1.4233 1.9841 1.998 1.9822 2.8703 3.8506 3.937 2.2022 2.4062 3.2425 3.9017 3.8625 3.8139
"GCF_000024365.1_ASM2436v1" 2.0024 1.8904 1.919 2.0012 2.0016 1.9806 1.7376 1.9117 1.8491 1.9004 2.8885 3.937 3.8124 2.6774 2.7594 3.7622 2.9121 3.2227 4.1102
"GCF_000025345.1_ASM2534v1" 1.9814 1.9558 1.9429 1.9436 1.9968 1.9833 2.0004 1.9685 1.9976 2.0016 2.9189 3.785 3.8344 2.0251 2.8596 3.5112 3.5002 4 4.2337
"GCF_000024545.1_ASM2454v1" 1.9384 1.9227 1.9113 1.9249 1.9635 1.99 1.7522 1.9577 1.616 1.9451 2.8153 3.8805 3.7552 1.8481 3.2531 3.9062 3.0221 3.1736 3.3852
"GCF_000237145.1_ASM23714v1" 1.9964 1.972 1.9139 1.9639 1.9782 2 1.8911 1.9893 1.7117 2.0032 2.8686 3.9417 4 2.045 2.3419 3.6496 3.296 3.6088 3.9154
"GCF_000016425.1_ASM1642v1" 1.8918 1.9654 1.8776 1.9253 1.8986 1.9216 2.0004 1.9833 2.0259 2.0125 2.8868 3.655 3.9047 2.2589 2.5484 3.9047 3.391 4.4743 3.4977
"GCF_000018265.1_ASM1826v1" 1.8587 1.9673 1.8716 1.8886 2.0036 1.9128 1.808 1.9646 2.0247 2.0064 2.8506 3.9293 3.9308 1.9806 2.588 3.6751 3.2573 4.3706 3.488
"GCF_000204155.1_ASM20415v1" 1.8629 1.9861 1.8957 1.8868 1.972 1.9608 1.7212 1.9739 2.0169 1.9677 2.8019 3.9667 3.92 1.8861 2.5 3.6049 3.2394 4.0193 3.4662
"GCF_000177655.2_ASM17765v2" 1.9589 1.9305 1.9444 1.941 1.99 1.9841 1.9837 1.955 1.9833 1.9826 2.8736 3.9714 3.973 2.0309 2.3725 3.7202 3.308 3.7272 3.7258
"GCF_000092645.1_ASM9264v1" 1.9635 1.9885 1.9342 1.9391 1.9743 1.9743 1.9673 1.9976 1.9778 1.9639 2.8994 3.9968 4 2.3613 2.8662 3.9761 3.5039 5.0251 4.2772
"GCF_000024865.1_ASM2486v1" 1.9904 2.0032 1.9316 1.9596 1.9763 1.9755 1.9743 1.9782 1.9677 2.0024 2.8827 3.8971 3.9047 2.5733 3.0285 3.9185 3.499 4.1597 3.73
"GCF_000092985.1_ASM9298v1" 1.9658 1.9837 1.9459 1.9577 1.9755 1.9928 2 1.9701 1.9881 1.9689 2.9274 3.9809 3.8417 2.2563 3.635 3.9293 3.2669 3.6576 3.6179
"GCF_000012405.1_ASM1240v1" 1.944 1.9365 1.9128 1.9153 2.0024 2.0032 1.5454 1.9566 2.0239 2.008 2.7609 3.9002 3.9139 2.767 3.5575 3.7736 3.2669 4.1929 4.2918
"GCF_000023265.1_ASM2326v1" 2.0194 2.0243 1.8109 1.9658 2.0145 1.8457 2.0036 1.7596 2.0695 1.9497 2.6048 3.8971 3.6765 2.4021 2.9603 2.6427 3.9002 4.81 3.0349
"GCF_000025265.1_ASM2526v1" 2.002 1.9596 1.9391 1.9857 1.8047 1.774 1.8911 1.9952 2.0096 1.9968 2.8662 3.4048 3.4977 2.8289 2.5747 2.9403 3.2279 4.5851 0.6486
"GCF_000014185.1_ASM1418v1" 1.972 2.0243 1.8182 1.9436 1.9227 1.9547 1.9701 2.0072 2.0392 1.9826 1.6748 3.7481 3.8986 3.9698 3.8835 3.7383 3.3715 4.6729 5.4945
"GCF_000025185.1_ASM2518v1" 1.9246 1.8467 1.8688 1.7538 1.8362 1.8667 0.9452 1.9508 1.6998 1.5916 2.4492 3.3636 3.0248 2.6546 2.5694 1.2002 3.1008 4.4464 2.7196
"GCF_000196115.1_ASM19611v1" 1.6644 1.6529 1.8312 1.6784 1.5138 2.0024 1.3149 2 1.9376 1.7677 2.1853 3.3113 3.5448 3.0941 3.0845 2.1459 3.6114 2.986 2.8506
"GCF_000092105.1_ASM9210v1" 2.0231 2.0255 1.8015 1.8591 1.7905 1.8305 1.0166 1.7382 1.9316 1.8355 2.5253 3.4638 3.3535 3.3887 2.742 3.2425 3.6298 4.6275 3.8655
"GCA_000165715.3_ASM16571v3" 1.7953 1.7979 1.6369 1.8295 1.4609 1.1901 1.1871 1.9459 1.998 1.7018 2.4402 3.5336 3.44 3.3979 2.4528 3.391 3.2531 2.1515 2.9326
"GCF_000186345.1_ASM18634v1" 1.9936 1.9547 1.9294 1.955 1.4261 2.0036 1.3068 1.9716 2.0329 1.9654 2.5259 3.6258 3.4376 3.3921 3.7286 3.42 2.7925 4.9188 4.0339
"GCA_000242455.3_ASM24245v3" 1.981 1.9944 1.9478 2.0004 1.99 1.9944 1.4767 1.9912 2.0056 1.9853 2.6969 3.5613 3.9002 3.3647 3.7272 2.727 3.7439 5.571 4.0967
"GCF_000237205.1_ASM23720v1" 1.8501 1.7191 1.8893 1.66 1.8776 2.0072 2.006 2.0076 2.4504 1.5277 1.7624 3.2446 3.0248 3.6193 3.5211 2.5634 3.2321 5.5371 3.864
"GCF_000011565.1_ASM1156v1" 1.99 1.6731 2.0048 1.9467 1.9877 1.8829 1.8126 1.967 1.4205 2.0149 2.209 3.2541 3.5778 3.827 2.2056 3.358 4.0274 4.0933 4.0783
"GCF_000092785.1_ASM9278v1" 1.9627 1.9051 1.5333 1.7292 1.9988 1.8709 1.9885 1.866 1.7787 1.4797 1.9956 3.7552 3.7922 3.7453 3.3523 2.7716 4.0404 4.9164 3.9355
"GCF_000253035.1_ASM25303v1" 2.004 1.9724 1.9073 2.0072 1.9179 1.9091 1.9724 1.9857 2.0708 1.7556 1.9168 3.231 3.8595 3.7495 3.9494 3.6657 3.7879 4.6083 3.2258
"GCF_000006685.1_ASM668v1" 2.1501 1.8159 1.2303 2.0284 1.9673 1.9885 1.8525 1.8608 1.967 1.4925 2.0342 3.9417 3.3025 3.9984 3.06 3.3625 3.9872 3.349 3.1566
"GCF_000226605.1_ASM22660v1" 1.5097 2.0947 1.9767 2.0101 1.9547 2.0052 1.9833 2.0317 2.1245 1.262 2.3674 3.9541 3.2383 3.4977 2.8918 3.0855 3.9526 5.4348 3.9401
"GCF_000011165.1_ASM1116v1" 0 1.938 0 0.3333 1.5805 2.0092 2.4372 1.2767 3.0003 0.6719 2.1925 3.5436 3.5689 4.81 1.6418 2.3646 4.2772 3.5907 2.592
"GCF_000204135.1_ASM20413v1" 2.096 2.1066 2.1101 2.0995 1.9294 1.9837 2.0338 2.0555 2.1612 1.9585 2.8185 4.1135 3.785 3.471 3.1368 2.3918 3.7092 4.914 3.499
"GCF_000026025.1_ASM2602v1" 1.9826 1.919 1.5244 2.0346 2.0214 1.9724 1.9172 2 1.5458 1.5126 1.9331 3.9588 3.2103 3.6846 2.5867 2.3872 3.9746 4.5998 4.1789
"GCF_000191925.1_ASM19192v1" 1.4888 2.0956 2.028 2.0117 2.0284 2.0056 1.9928 1.9818 1.5657 1.3729 1.9316 3.9651 3.1486 3.7807 2.51 2.6323 3.9952 4.4663 3.8715
"GCF_000007605.1_ASM760v1" 1.8801 2.182 1.9889 2.0995 2.0509 2.0218 2.0488 2.0346 1.2636 2.1272 1.8961 3.8388 3.0039 3.9651 2.4564 3.1299 3.6245 3.686 3.3311
"GCF_000009945.1_ASM994v1" 1.2963 1.8034 1.1133 2.0585 1.9073 2.0084 1.9623 2.0012 1.8474 0.9276 2.111 3.3841 2.8393 3.5336 3.7411 1.9539 3.7175 4.9677 4.4683
"GCF_000025905.1_ASM2590v1" 1.5473 1.4749 1.5274 1.8577 1.8911 1.4106 1.5552 1.8225 2.0101 1.4903 2.0794 3.0902 2.949 1.8667 1.7986 2.7345 3.4095 4.6751 2.2957
"GCF_000019965.1_ASM1996v1" 1.7492 1.9767 1.9743 1.9996 2.0044 1.9581 1.3041 1.7346 1.9869 1.9924 2.7632 3.9017 3.8595 2.7579 2.5833 3.3535 3.7258 4.9826 3.5039
"GCA_000242935.3_ASM24293v3" 1.9554 2.0048 1.9708 2.0004 1.8332 1.9662 1.4136 1.8345 1.998 1.9861 2.7525 3.8095 3.5562 3.0479 3.6364 3.7064 3.7965 4.5496 3.5286
"GCF_000019665.1_ASM1966v1" 2.0178 1.4239 1.7541 2.0153 1.6488 1.8536 1.7286 1.8801 1.8968 1.8208 2.9842 3.7272 2.8514 3.9246 2.7949 3.413 3.0414 5.1467 4.1911
"GCF_000020225.1_ASM2022v1" 2.0206 1.9433 2.0169 2.0145 1.5129 2.0044 0.8392 2.0012 1.6396 1.7422 2.3288 2.9727 3.1466 3.1319 3.5224 2.1887 3.686 3.2103 3.3523
"GCF_000143725.1_ASM14372v1" 2.0084 1.8688 1.1826 1.4661 1.9845 1.8793 1.9992 1.7841 1.932 0.9878 2.8785 3.4188 2.5157 3.1447 2.9343 2.5549 2.6123 3.962 3.7258
"GCF_000092845.1_ASM9284v1" 1.9369 1.7699 1.059 1.6095 1.8142 1.8025 1.9331 1.885 1.5755 1.0198 2.8401 3.3636 2.5471 3.6193 3.0581 2.7005 2.8409 4.1876 3.785
"GCF_000022105.1_ASM2210v1" 1.9539 1.7957 0.9952 1.6759 1.9198 1.8758 1.9547 1.8685 1.9897 1.1976 2.401 3.3003 2.4882 3.3512 2.9621 2.4143 2.6596 4.1425 3.6751
"GCF_000223215.1_ASM22321v1" 1.9463 1.9369 0.7644 1.5713 1.9654 1.8529 1.9406 1.8028 1.8477 1.0324 2.5767 3.3201 2.3742 3.3557 2.8637 2.6171 2.7203 4.0634 3.6887
"GCF_000019685.1_ASM1968v1" 2.0346 1.9161 2.0125 1.9904 1.9589 2.0068 1.9996 1.9486 2.1209 1.6483 2.9922 3.8402 3.5486 3.9777 3.6036 3.5348 3.635 4.5086 4.9628
"GCF_000012085.1_ASM1208v1" 2.0288 2.1538 1.9088 2.0173 2.0462 2.0145 1.9135 1.9897 2.12 2.0454 2.9223 3.7736 3.9339 3.827 3.1928 3.7523 3.6311 4.6707 4.9554
"GCF_000165595.2_ASM16559v2" 2.0016 2.3958 2.0661 2.0243 2.04 2.0153 1.885 1.9539 2.4907 1.2318 2.8201 3.2712 3.4843 3.663 3.9793 3.6982 3.5587 4.0112 4.9554
"GCF_000222305.1_ASM22230v1" 2.0182 1.4654 2.0296 1.9775 1.996 2.0076 1.9566 2.0153 2.0951 0.9904 2.764 3.51 3.4223 3.9324 3.2982 3.6179 3.6443 4.649 4.6232
"GCF_000196215.1_ASM19621v1" 2.0496 2.1711 2.0333 1.9956 1.9728 2.002 1.8961 2.0214 1.1435 1.3943 2.8777 3.2595 3.5311 3.0211 3.8432 3.5753 3.6036 4.2337 4.2992
"GCA_000166655.2_ASM16665v1" 2.0088 1.2958 2.0272 1.9893 1.7507 1.9841 1.9335 1.9968 1.74 1.1504 2.9129 3.4662 3.252 3.1407 3.5236 3.23 3.8358 4.1305 4.7393
"GCF_000147075.1_ASM14707v1" 1.9505 1.9505 1.9493 2.0182 1.915 2.0052 1.9643 1.5681 1.0838 1.8549 2.8794 2.8744 3.6846 3.0349 3.7092 3.8911 3.3102 3.51 5.5279
"GCA_000184345.2_ASM18434v2" 2.0012 1.6426 1.9562 2.0247 1.8678 1.9767 1.941 1.6592 0.9778 1.9109 2.8161 3.1566 3.3069 3.1486 3.4638 3.6127 3.1182 3.5249 5.531
"GCA_000242595.3_ASM24259v3" 1.9539 1.9724 1.9361 1.8961 1.6057 1.9964 1.8325 1.9117 1.3342 1.7709 2.6624 2.3546 3.3784 3.1606 2.6164 3.5211 2.1848 2.2999 3.8329
"GCF_000214355.1_ASM21435v1" 1.8202 1.9681 1.8389 1.9996 1.5521 1.9589 1.4905 1.7253 1.7966 1.8939 2.9691 3.659 3.499 3.2165 3.639 3.6036 2.7189 4.6577 4.1477
"GCF_000214375.1_ASM21437v1" 1.8464 1.5323 1.5152 1.9826 1.6998 1.8308 1.2139 1.8008 2.035 1.952 3.0048 3.6324 2.9806 3.867 2.649 2.7181 2.4981 4.3365 2.7248
"GCF_000212415.1_ASM21241v1" 2.0092 2.0231 2.0056 1.9704 1.4168 1.1861 0.943 1.9501 1.8709 1.8325 2.574 3.1162 3.6193 2.9377 2.4207 3.8095 2.7655 3.6062 2.206
"GCF_000195275.1_ASM19527v1" 1.8443 1.6464 1.8142 1.5265 0.7471 1.9833 1.7562 1.8312 1.3978 1.1066 2.1455 2.6337 3.2248 2.9412 2.9682 2.9869 2.2599 2.9438 1.9573
"GCF_000008185.1_ASM818v1" 1.8879 2.0396 1.6518 1.9372 1.9022 2.0056 1.7167 1.9877 1.8332 1.5044 2.9718 3.4578 3.6941 3.6996 2.5947 3.7651 3.4002 4.2571 5.0813
"GCF_000024485.1_ASM2448v1" 2.0231 1.8875 1.1763 1.9829 2.0446 1.6404 2.0421 2.0227 1.8275 2.0235 2.5419 3.8066 3.296 3.7509 3.0331 4.1356 3.1706 5.4318 4.3066
"GCF_000246775.1_ASM24677v1" 2.0412 1.9335 1.0913 2.0496 2.0202 2.0206 1.9802 2.0555 1.7976 2.1249 2.2589 3.8314 3.7864 4.0833 3.1172 3.7864 3.7495 5.4142 3.7064
"GCF_000208385.1_ASM20838v1" 1.8699 1.527 1.7188 1.9505 1.8615 1.9893 1.6412 1.8501 2.0525 1.9712 2.7956 3.9062 3.885 3.3058 3.7064 3.1114 3.8344 4.2589 3.3212
"GCF_000190435.1_ASM19043v1" 1.9643 2.0309 1.8678 1.9459 1.6129 1.806 1.8968 2.0028 2.0665 1.9631 2.5491 3.2499 2.7049 3.0386 3.6792 3.33 2.4956 4.6773 3.8655
"GCF_000236685.1_ASM23668v1" 1.9535 1.7947 1.8811 1.9845 1.4364 2.008 1.8612 1.9486 1.9689 1.9802 2.4522 3.4459 3.1516 3.601 3.6036 3.574 2.7056 4.6795 4.0535
"GCF_000143985.1_ASM14398v1" 2.0096 1.9619 1.9701 2.0016 1.6883 2.004 1.8195 1.8018 1.845 1.8619 2.6434 3.8971 3.6982 3.406 3.7411 3.5765 2.2691 4.2717 5.6085
"GCF_000266885.1_ASM26688v1" 1.994 2.0096 1.6194 1.8886 1.6442 1.6776 1.4939 1.994 1.8298 1.6932 2.5336 3.6914 3.6284 2.4679 3.6697 2.5145 3.9777 4.1459 2.4207
"GCF_000017685.1_ASM1768v1" 1.7109 1.8515 2.0072 1.701 1.7857 1.7781 1.7778 2.0048 1.9414 2.0044 1.747 2.8482 3.8153 3.5075 3.4758 3.2092 3.9463 4.5767 3.4795
"GCF_000007685.1_ASM768v1" 2.0032 2.0433 2.0105 1.9829 1.7883 1.8854 1.9286 2.0105 1.5906 2.0284 1.843 3.6219 3.9216 3.2916 3.8256 3.1596 3.723 4.0032 5.5463
"GCF_000231175.1_ASM23117v1" 1.8921 1.7467 1.9623 1.9051 1.8836 1.915 1.8212 2.002 1.5237 2.0525 1.7355 3.7355 3.7355 3.3681 3.7439 2.862 3.6563 5.2466 5.596
"GCF_000013945.1_ASM1394v1" 2.0145 1.9996 1.8629 1.9771 1.9869 1.8008 1.7167 2.0068 1.7185 2.0687 2.1182 3.635 3.2082 3.1666 2.6774 2.8835 3.3887 4.4131 5.1467
"GCF_000024665.1_ASM2466v1" 1.7106 1.6279 1.5835 1.6152 1.5063 1.4605 0.6552 1.8382 1.306 1.5873 2.2815 3.3223 1.9853 2.5132 1.076 2.5336 3.8183 3.3807 2.5733
