"Tyr" "His" "Phe" "Asn" "Gln" "Lys" "Glu" "Asp" "Cys" "Ser2" "Ile" "Val" "Ala" "Gly" "Pro" "Ser" "Thr" "Leu" "Arg"
"GCF_000269985.1_ASM26998v1" 0.0206 0.0237 0.0264 0.0171 0.0279 0.0173 0.0547 0.0597 0.0079 0.0146 0.0268 0.0847 0.1543 0.1001 0.0691 0.0337 0.062 0.1142 0.0851
"GCF_000237305.1_ASM23730v1" 0.0208 0.0259 0.0269 0.0161 0.0262 0.0174 0.055 0.0607 0.0087 0.013 0.0288 0.0904 0.1494 0.0989 0.0684 0.0335 0.0641 0.1061 0.0899
"GCF_000203835.1_ASM20383v1" 0.0212 0.0243 0.0273 0.0175 0.0274 0.021 0.0587 0.0634 0.0081 0.0145 0.0296 0.0891 0.1419 0.0991 0.0641 0.0369 0.0638 0.1056 0.0864
"GCF_000092385.1_ASM9238v1" 0.0216 0.0245 0.0279 0.0182 0.0289 0.0213 0.058 0.0621 0.0083 0.0163 0.0331 0.0848 0.1411 0.0979 0.0643 0.0369 0.063 0.1067 0.085
"GCA_000147815.3_ASM14781v3" 0.0207 0.0246 0.0274 0.0177 0.029 0.0213 0.0596 0.0618 0.0084 0.016 0.0334 0.0848 0.1405 0.0988 0.0646 0.0377 0.0637 0.1053 0.0847
"GCF_000010605.1_ASM1060v1" 0.0203 0.0232 0.0277 0.0174 0.0263 0.0206 0.059 0.0623 0.0077 0.0144 0.0317 0.0872 0.1437 0.1002 0.0655 0.0379 0.0635 0.1071 0.0844
"GCF_000213055.1_ASM21305v1" 0.0211 0.024 0.027 0.0167 0.0251 0.0215 0.0606 0.0591 0.0076 0.0155 0.0277 0.086 0.147 0.1012 0.0669 0.0346 0.0633 0.109 0.0861
"GCF_000091305.1_ASM9130v1" 0.0216 0.0243 0.0278 0.0183 0.0275 0.0217 0.0586 0.0631 0.0082 0.0147 0.0314 0.0878 0.139 0.098 0.0637 0.0377 0.0652 0.106 0.0854
"GCF_000009765.2_ASM976v2" 0.0219 0.0242 0.0283 0.0186 0.0295 0.0235 0.0579 0.0615 0.0082 0.0153 0.0325 0.0873 0.1392 0.0978 0.0626 0.0389 0.0642 0.1062 0.0823
"GCF_000092825.1_ASM9282v1" 0.0205 0.023 0.0331 0.0221 0.0366 0.0298 0.061 0.0579 0.0089 0.0186 0.0373 0.087 0.1403 0.0922 0.0606 0.042 0.0515 0.1045 0.073
"GCF_000023145.1_ASM2314v1" 0.0229 0.0254 0.0325 0.0317 0.0326 0.0357 0.058 0.0705 0.0084 0.0164 0.0546 0.0837 0.1113 0.0868 0.0529 0.0565 0.0655 0.09 0.0647
"GCF_000069945.1_ASM6994v1" 0.0217 0.0218 0.0325 0.0295 0.0375 0.0352 0.069 0.0609 0.0069 0.0174 0.0487 0.0824 0.1243 0.091 0.0543 0.0419 0.0606 0.0977 0.0667
"GCF_000006605.1_ASM660v1" 0.0226 0.0219 0.033 0.0321 0.0372 0.0388 0.0683 0.0629 0.0076 0.0177 0.0494 0.0836 0.1186 0.0886 0.0524 0.0434 0.0611 0.0961 0.0646
"GCF_000177535.2_ASM17753v2" 0.0223 0.0227 0.0334 0.0328 0.0367 0.04 0.0655 0.0604 0.0079 0.0178 0.0508 0.0831 0.1172 0.0876 0.0524 0.0448 0.0627 0.0957 0.0662
"GCF_000179395.2_ASM17939v2" 0.0205 0.0221 0.0301 0.0235 0.0283 0.024 0.059 0.0714 0.0083 0.0127 0.0433 0.0921 0.1245 0.0947 0.0562 0.0477 0.0713 0.0978 0.0725
"GCF_000022905.1_ASM2290v1" 0.0237 0.0222 0.0353 0.0299 0.0343 0.0359 0.0701 0.061 0.0075 0.0136 0.051 0.0828 0.1222 0.0854 0.0519 0.0487 0.0625 0.0992 0.0628
"GCF_000215645.1_ASM21564v1" 0.0231 0.0238 0.0355 0.0311 0.0346 0.0387 0.0629 0.0591 0.0083 0.0164 0.0583 0.085 0.1152 0.0835 0.0505 0.0505 0.0631 0.1004 0.0599
"GCF_000255935.1_ASM25593v1" 0.0233 0.0236 0.0359 0.032 0.0349 0.0397 0.0618 0.0577 0.009 0.0167 0.0591 0.0837 0.1127 0.083 0.0509 0.0519 0.0619 0.101 0.0614
"GCF_000152065.1_ASM15206v1" 0.0234 0.0236 0.0359 0.032 0.0348 0.0397 0.0621 0.058 0.0089 0.0166 0.0591 0.0838 0.1129 0.0833 0.0507 0.0517 0.0619 0.1007 0.0609
"GCF_000195815.1_ASM19581v1" 0.0236 0.0249 0.035 0.032 0.0362 0.0375 0.0609 0.061 0.0089 0.0168 0.0583 0.0859 0.115 0.0818 0.0507 0.0484 0.0636 0.0978 0.062
"GCF_000255235.1_ASM25523v1" 0.0237 0.0249 0.0352 0.0321 0.0361 0.0375 0.0606 0.0606 0.0091 0.0166 0.0582 0.0862 0.1145 0.0817 0.0508 0.0486 0.0636 0.098 0.0621
"GCF_000011305.1_ASM1130v1" 0.0225 0.023 0.0338 0.0283 0.0331 0.027 0.0641 0.0642 0.0068 0.0129 0.055 0.0866 0.1155 0.0884 0.0548 0.045 0.0693 0.1014 0.0684
"GCF_000011325.1_ASM1132v1" 0.0231 0.0218 0.0377 0.0341 0.0351 0.0356 0.0664 0.0623 0.0066 0.0158 0.0601 0.0834 0.1121 0.0835 0.0501 0.0501 0.064 0.1009 0.0573
"GCF_000214175.1_ASM21417v1" 0.0216 0.0234 0.033 0.0229 0.031 0.0232 0.0609 0.0614 0.0081 0.0198 0.0484 0.0889 0.1294 0.0901 0.0565 0.0409 0.0614 0.1037 0.0753
"GCF_000009805.1_ASM980v1" 0.0211 0.023 0.0295 0.0184 0.0278 0.0184 0.0577 0.0634 0.0076 0.0148 0.0388 0.0913 0.1468 0.0922 0.0633 0.0326 0.0631 0.1062 0.0841
"GCF_000284035.1_ASM28403v1" 0.0214 0.0225 0.03 0.0202 0.03 0.0199 0.0578 0.0647 0.0074 0.0162 0.0436 0.088 0.1404 0.0918 0.0623 0.0365 0.0636 0.1045 0.0793
"GCF_000196695.1_ASM19669v1" 0.0204 0.0217 0.031 0.0203 0.0275 0.0206 0.0572 0.0674 0.0078 0.0151 0.0411 0.0962 0.1351 0.0949 0.0585 0.0419 0.0637 0.1028 0.0768
"GCF_000010105.1_ASM1010v1" 0.0211 0.0211 0.033 0.0246 0.0293 0.0259 0.0582 0.0639 0.0075 0.0189 0.0489 0.0925 0.1264 0.0908 0.0544 0.048 0.0654 0.102 0.068
"GCF_000010805.1_ASM1080v1" 0.021 0.0231 0.0318 0.021 0.0284 0.021 0.0565 0.0655 0.0083 0.0165 0.043 0.0934 0.1315 0.0933 0.0584 0.0429 0.0653 0.1031 0.0761
"GCF_000014565.1_ASM1456v1" 0.021 0.0239 0.0316 0.0213 0.0289 0.0213 0.0567 0.0653 0.0085 0.0166 0.0435 0.0923 0.1299 0.0921 0.0587 0.043 0.066 0.1021 0.077
"GCF_000092225.1_ASM9222v1" 0.0214 0.0205 0.0307 0.0204 0.0286 0.0223 0.054 0.0642 0.0071 0.0144 0.0432 0.0926 0.1438 0.0947 0.0595 0.0406 0.064 0.1008 0.0772
"GCF_000024785.1_ASM2478v1" 0.0209 0.0237 0.03 0.0214 0.0282 0.0206 0.052 0.0696 0.0085 0.0154 0.0467 0.0911 0.1324 0.0918 0.0598 0.0436 0.0669 0.0966 0.0808
"GCF_000247715.1_ASM24771v1" 0.0208 0.0239 0.0304 0.0208 0.0279 0.0193 0.0521 0.0695 0.0081 0.015 0.0473 0.0915 0.1342 0.0922 0.0592 0.0444 0.0679 0.0984 0.0771
"GCA_000230895.3_ASM23089v3" 0.0227 0.0229 0.0327 0.0242 0.0308 0.0242 0.0564 0.0672 0.0087 0.0176 0.0463 0.0909 0.1298 0.0896 0.0597 0.0399 0.0624 0.1002 0.0737
"GCF_000266905.1_ASM26690v1" 0.0218 0.0234 0.031 0.0217 0.03 0.0214 0.0531 0.0656 0.0087 0.0174 0.0422 0.0921 0.1375 0.0918 0.0608 0.039 0.0639 0.1011 0.0775
"GCF_000016365.1_ASM1636v1" 0.0217 0.0228 0.0314 0.0222 0.0297 0.0214 0.0549 0.0677 0.0084 0.0166 0.0433 0.0919 0.1347 0.0915 0.0605 0.0397 0.0646 0.1003 0.0767
"GCF_000015305.1_ASM1530v1" 0.0218 0.0228 0.0317 0.0222 0.0301 0.0213 0.0552 0.0668 0.0086 0.0168 0.0429 0.0924 0.1356 0.0922 0.0605 0.0389 0.0635 0.1009 0.0759
"GCF_000015405.1_ASM1540v1" 0.0218 0.0231 0.0311 0.0218 0.03 0.0212 0.0555 0.0671 0.0085 0.0167 0.042 0.0924 0.1361 0.0915 0.0613 0.0375 0.0632 0.101 0.0783
"GCF_000015005.1_ASM1500v1" 0.022 0.0236 0.032 0.0229 0.0302 0.0222 0.0557 0.0653 0.0085 0.0165 0.0448 0.0925 0.1341 0.0911 0.0595 0.038 0.0638 0.1016 0.0756
"GCF_000214155.1_ASM21415v1" 0.0219 0.0227 0.0309 0.0229 0.0315 0.0205 0.0531 0.0651 0.0083 0.0179 0.0425 0.0881 0.141 0.099 0.0606 0.0358 0.062 0.1016 0.0746
"GCF_000277145.1_ASM27714v1" 0.0226 0.0238 0.0314 0.023 0.0313 0.0227 0.0545 0.0651 0.0087 0.0174 0.0436 0.0886 0.1363 0.0921 0.0619 0.038 0.0601 0.1015 0.0773
"GCF_000014985.1_ASM1498v1" 0.0221 0.0235 0.0306 0.0227 0.0318 0.0221 0.0524 0.0638 0.0094 0.0175 0.0422 0.088 0.139 0.0919 0.0638 0.0375 0.0606 0.101 0.0803
"GCF_000026685.1_ASM2668v1" 0.0233 0.0254 0.0304 0.0274 0.0344 0.0261 0.0471 0.0574 0.0156 0.0221 0.0486 0.0914 0.1154 0.0854 0.0581 0.046 0.0644 0.1019 0.0795
"GCF_000154605.2_ASM15460v2" 0.0215 0.0231 0.0305 0.0262 0.0319 0.0207 0.0482 0.06 0.0095 0.0187 0.044 0.0884 0.137 0.1031 0.0603 0.0381 0.0613 0.1008 0.0766
"GCF_000153685.2_ASM15368v2" 0.0215 0.023 0.0306 0.0263 0.0319 0.0208 0.0483 0.0601 0.0093 0.0187 0.0441 0.0885 0.1373 0.1031 0.0603 0.0381 0.0614 0.1011 0.0757
"GCF_000023625.1_ASM2362v1" 0.0215 0.0231 0.0306 0.0262 0.0319 0.0207 0.0482 0.06 0.0094 0.0187 0.044 0.0884 0.1371 0.103 0.0603 0.0382 0.0613 0.1009 0.0763
"GCA_000277085.1_ASM27708v1" 0.0216 0.0237 0.0299 0.0246 0.0324 0.021 0.0485 0.0602 0.0099 0.0188 0.0438 0.089 0.1376 0.0986 0.061 0.0379 0.0611 0.1008 0.0797
"GCF_000224435.1_ASM22443v1" 0.0216 0.023 0.0306 0.0261 0.0319 0.0208 0.0484 0.0601 0.0094 0.0187 0.0442 0.0886 0.1372 0.1022 0.0603 0.0382 0.0614 0.1012 0.076
"GCA_000013925.1_ASM1392v1" 0.0216 0.0236 0.0309 0.0252 0.033 0.0224 0.0514 0.0609 0.0094 0.02 0.0458 0.0876 0.1369 0.0957 0.0588 0.0379 0.0619 0.102 0.075
"GCF_000069185.1_ASM6918v1" 0.023 0.0231 0.0322 0.0247 0.0332 0.0253 0.0545 0.0622 0.0081 0.0182 0.0475 0.0889 0.1303 0.091 0.0593 0.0413 0.0628 0.1021 0.0723
"GCF_000196675.1_ASM19667v1" 0.0183 0.0229 0.027 0.0155 0.0249 0.0144 0.0539 0.0664 0.0081 0.0131 0.0323 0.1002 0.149 0.0991 0.0647 0.0355 0.0619 0.1053 0.0875
"GCF_000062885.1_ASM6288v1" 0.0195 0.0243 0.0296 0.0183 0.0295 0.018 0.063 0.062 0.0086 0.0167 0.0326 0.0942 0.1358 0.0972 0.0611 0.0379 0.057 0.1072 0.0873
"GCF_000023245.1_ASM2324v1" 0.0175 0.0226 0.0271 0.0172 0.0259 0.0176 0.0596 0.0615 0.0076 0.0147 0.0252 0.1012 0.1459 0.1011 0.0633 0.037 0.059 0.1109 0.0851
"GCF_000220945.1_ASM22094v1" 0.0212 0.0228 0.0308 0.0198 0.0282 0.0221 0.0558 0.0607 0.0078 0.0156 0.0339 0.0918 0.142 0.0976 0.0623 0.0359 0.0635 0.1085 0.0796
"GCF_000023865.1_ASM2386v1" 0.0214 0.0232 0.0294 0.0201 0.0278 0.0219 0.0659 0.0641 0.008 0.0155 0.0364 0.0964 0.1252 0.0914 0.0601 0.0398 0.0633 0.1065 0.0836
"GCF_000196835.1_ASM19683v1" 0.0212 0.0227 0.0309 0.0198 0.0282 0.0222 0.056 0.0608 0.0077 0.0156 0.034 0.092 0.142 0.0975 0.0621 0.0357 0.0636 0.1087 0.079
"GCF_000024365.1_ASM2436v1" 0.0192 0.0217 0.0285 0.0181 0.0319 0.0173 0.0479 0.0642 0.0077 0.0154 0.0414 0.0922 0.1433 0.0955 0.0644 0.0384 0.0647 0.1063 0.0818
"GCF_000025345.1_ASM2534v1" 0.0179 0.0213 0.0257 0.0141 0.0278 0.0125 0.0571 0.0638 0.0074 0.0153 0.0264 0.1032 0.1479 0.0993 0.0659 0.0338 0.0616 0.1108 0.0883
"GCF_000024545.1_ASM2454v1" 0.0224 0.0228 0.0309 0.0225 0.0272 0.0273 0.059 0.0691 0.0083 0.0161 0.0411 0.087 0.1315 0.0913 0.0579 0.0404 0.0647 0.1048 0.0757
"GCF_000237145.1_ASM23714v1" 0.0211 0.0227 0.0282 0.0192 0.0292 0.018 0.0493 0.0627 0.0077 0.0175 0.0371 0.089 0.1479 0.0961 0.0633 0.0332 0.0663 0.1074 0.084
"GCF_000016425.1_ASM1642v1" 0.0209 0.0227 0.0272 0.0189 0.0299 0.0155 0.054 0.0618 0.008 0.0178 0.0341 0.0949 0.1406 0.0959 0.0638 0.033 0.0652 0.1095 0.0863
"GCF_000018265.1_ASM1826v1" 0.0209 0.0234 0.0272 0.0188 0.0293 0.0154 0.0527 0.0631 0.0082 0.0171 0.0336 0.0955 0.14 0.0956 0.0643 0.0332 0.0657 0.1083 0.0877
"GCF_000204155.1_ASM20415v1" 0.0215 0.0228 0.0274 0.0191 0.0307 0.0159 0.0519 0.0629 0.0077 0.0176 0.0346 0.0938 0.1421 0.0941 0.0649 0.0311 0.0653 0.11 0.0867
"GCF_000177655.2_ASM17765v2" 0.0211 0.0218 0.027 0.0176 0.0265 0.0162 0.0521 0.0634 0.0077 0.0154 0.0305 0.0953 0.1479 0.0982 0.0669 0.0314 0.063 0.1089 0.089
"GCF_000092645.1_ASM9264v1" 0.0222 0.0215 0.0288 0.0174 0.0253 0.0223 0.0641 0.0555 0.0088 0.0137 0.0436 0.0892 0.1372 0.0954 0.066 0.0332 0.057 0.1072 0.0917
"GCF_000024865.1_ASM2486v1" 0.0216 0.0226 0.0295 0.0179 0.0268 0.0202 0.0582 0.0592 0.008 0.0159 0.0375 0.0906 0.1372 0.0994 0.063 0.0368 0.0603 0.1102 0.0852
"GCF_000092985.1_ASM9298v1" 0.0202 0.0235 0.0284 0.0176 0.0251 0.0139 0.0675 0.0636 0.0074 0.0159 0.0289 0.094 0.1359 0.1012 0.064 0.0385 0.0595 0.1066 0.0884
"GCF_000012405.1_ASM1240v1" 0.0228 0.0237 0.0294 0.0202 0.0309 0.02 0.0657 0.0605 0.0081 0.0185 0.0402 0.0913 0.1308 0.0861 0.0624 0.0347 0.0621 0.1087 0.0838
"GCF_000023265.1_ASM2326v1" 0.0185 0.0229 0.0279 0.0161 0.0261 0.0128 0.0628 0.0559 0.0066 0.0176 0.042 0.1027 0.1421 0.0915 0.0567 0.0395 0.0555 0.1119 0.0908
"GCF_000025265.1_ASM2526v1" 0.0187 0.0202 0.0292 0.0172 0.0273 0.0148 0.0591 0.0619 0.008 0.0172 0.0375 0.0893 0.1535 0.0986 0.0593 0.0326 0.0574 0.1084 0.0898
"GCF_000014185.1_ASM1418v1" 0.0263 0.0182 0.0344 0.0189 0.0214 0.0203 0.0864 0.0449 0.0084 0.0163 0.0379 0.088 0.1237 0.1066 0.0578 0.0346 0.0416 0.1144 0.0999
"GCF_000025185.1_ASM2518v1" 0.0247 0.0214 0.0359 0.0294 0.0413 0.0414 0.0646 0.0567 0.0107 0.0292 0.0516 0.0738 0.1104 0.0782 0.0576 0.0397 0.0601 0.108 0.0654
"GCF_000196115.1_ASM19611v1" 0.0218 0.024 0.0385 0.035 0.042 0.0354 0.0625 0.0648 0.0132 0.0242 0.0514 0.074 0.0963 0.0777 0.0554 0.0526 0.0609 0.0981 0.0722
"GCF_000092105.1_ASM9210v1" 0.0236 0.0231 0.0387 0.0324 0.047 0.0404 0.0649 0.053 0.0116 0.0235 0.0545 0.0712 0.1001 0.0769 0.0582 0.047 0.0593 0.1087 0.0657
"GCA_000165715.3_ASM16571v3" 0.0267 0.0234 0.04 0.0356 0.0462 0.0389 0.0715 0.0612 0.0126 0.0218 0.0506 0.0717 0.0968 0.0767 0.0544 0.0434 0.0569 0.1046 0.067
"GCF_000186345.1_ASM18634v1" 0.0184 0.0227 0.0349 0.0289 0.0354 0.0248 0.0607 0.0603 0.0087 0.0151 0.045 0.0756 0.1123 0.0833 0.0734 0.0428 0.0571 0.1126 0.0878
"GCA_000242455.3_ASM24245v3" 0.024 0.0223 0.0364 0.0291 0.0349 0.0349 0.0599 0.0579 0.0099 0.0204 0.047 0.0761 0.111 0.0869 0.0631 0.041 0.0582 0.1087 0.0782
"GCF_000237205.1_ASM23720v1" 0.0349 0.0263 0.055 0.0403 0.0417 0.0706 0.0726 0.0501 0.0117 0.0214 0.0711 0.0605 0.0706 0.0659 0.0454 0.0481 0.056 0.1119 0.0459
"GCF_000011565.1_ASM1156v1" 0.0353 0.0264 0.0521 0.0497 0.0516 0.0728 0.0691 0.0471 0.0138 0.0211 0.0785 0.0535 0.0669 0.056 0.0405 0.0486 0.0534 0.1216 0.0419
"GCF_000092785.1_ASM9278v1" 0.0341 0.0246 0.049 0.041 0.0417 0.0717 0.0774 0.0519 0.0134 0.0209 0.0727 0.0616 0.0728 0.067 0.0433 0.049 0.0494 0.1079 0.0507
"GCF_000253035.1_ASM25303v1" 0.0344 0.027 0.0534 0.0451 0.047 0.0721 0.0712 0.0497 0.0134 0.0205 0.0754 0.0578 0.0718 0.0603 0.0439 0.0487 0.0521 0.112 0.0439
"GCF_000006685.1_ASM668v1" 0.032 0.0234 0.0507 0.0379 0.0435 0.0605 0.0674 0.0469 0.0167 0.0191 0.07 0.0653 0.0739 0.0646 0.0446 0.0664 0.0525 0.1163 0.0482
"GCF_000226605.1_ASM22660v1" 0.0319 0.0238 0.0505 0.0363 0.0434 0.0582 0.0681 0.0466 0.0169 0.0195 0.0685 0.0656 0.0771 0.0648 0.0452 0.0649 0.053 0.1165 0.0492
"GCF_000011165.1_ASM1116v1" 0.0338 0.0246 0.0492 0.0398 0.0415 0.0619 0.0677 0.0465 0.0167 0.0215 0.0712 0.0624 0.0719 0.0644 0.0461 0.0621 0.0551 0.1173 0.0463
"GCF_000204135.1_ASM20413v1" 0.034 0.026 0.0503 0.0374 0.043 0.0628 0.0693 0.0422 0.0168 0.0208 0.0702 0.0619 0.0727 0.0637 0.0466 0.0642 0.0531 0.1199 0.0453
"GCF_000026025.1_ASM2602v1" 0.0345 0.0266 0.0485 0.0406 0.0414 0.062 0.0657 0.0476 0.017 0.0206 0.0739 0.0636 0.071 0.0629 0.0454 0.0621 0.0555 0.115 0.046
"GCF_000191925.1_ASM19192v1" 0.0344 0.0253 0.0481 0.0426 0.041 0.0628 0.0661 0.0484 0.0165 0.021 0.0744 0.0629 0.0705 0.063 0.0448 0.0633 0.0555 0.1144 0.0451
"GCF_000007605.1_ASM760v1" 0.0337 0.0245 0.048 0.0422 0.0406 0.0634 0.0664 0.0487 0.0166 0.0206 0.0737 0.0622 0.0733 0.0636 0.045 0.0627 0.0552 0.1139 0.0455
"GCF_000009945.1_ASM994v1" 0.0338 0.0241 0.0486 0.043 0.0408 0.0634 0.0661 0.0478 0.0166 0.0204 0.0745 0.0623 0.0701 0.0638 0.0448 0.0651 0.0546 0.1148 0.0455
"GCF_000025905.1_ASM2590v1" 0.0325 0.0222 0.0429 0.0372 0.0406 0.0432 0.0693 0.0618 0.0111 0.029 0.0589 0.0705 0.0977 0.0793 0.0466 0.0393 0.0568 0.1039 0.0571
"GCF_000019965.1_ASM1996v1" 0.0246 0.0227 0.0412 0.0288 0.0361 0.0305 0.0575 0.0524 0.0093 0.0207 0.0449 0.0786 0.1291 0.0829 0.0578 0.0346 0.0601 0.1093 0.0788
"GCA_000242935.3_ASM24293v3" 0.0251 0.023 0.0401 0.0312 0.0303 0.0314 0.0529 0.0559 0.0094 0.019 0.0495 0.0706 0.1252 0.0877 0.0612 0.0412 0.065 0.1043 0.077
"GCF_000019665.1_ASM1966v1" 0.033 0.0205 0.0548 0.0354 0.0374 0.0698 0.0733 0.0444 0.0128 0.0217 0.0694 0.0632 0.0732 0.0743 0.0536 0.0487 0.0428 0.1176 0.054
"GCF_000020225.1_ASM2022v1" 0.0309 0.0219 0.0423 0.0379 0.0334 0.0495 0.0665 0.0531 0.0149 0.0178 0.0557 0.0692 0.0982 0.0834 0.0538 0.0481 0.054 0.1037 0.0656
"GCF_000143725.1_ASM14372v1" 0.0512 0.0133 0.0504 0.0784 0.0208 0.0913 0.0703 0.061 0.0092 0.0242 0.1078 0.0594 0.0607 0.0562 0.0275 0.0445 0.0503 0.0912 0.0323
"GCF_000092845.1_ASM9284v1" 0.0527 0.0135 0.0503 0.0789 0.0213 0.0921 0.0727 0.0626 0.0095 0.0247 0.1072 0.0563 0.0601 0.0539 0.0264 0.0457 0.0489 0.09 0.0333
"GCF_000022105.1_ASM2210v1" 0.0523 0.0136 0.0505 0.0803 0.0212 0.091 0.0722 0.0633 0.009 0.023 0.1086 0.0571 0.0595 0.0542 0.0265 0.0466 0.0491 0.09 0.0319
"GCF_000223215.1_ASM22321v1" 0.053 0.0138 0.0499 0.0798 0.022 0.0924 0.0711 0.062 0.0095 0.0232 0.1082 0.0569 0.0586 0.0539 0.0266 0.0455 0.0494 0.0921 0.0321
"GCF_000019685.1_ASM1968v1" 0.0427 0.0142 0.0561 0.0747 0.0283 0.1031 0.0685 0.0593 0.0088 0.0275 0.1043 0.0595 0.0502 0.0544 0.0223 0.0442 0.0446 0.1021 0.0353
"GCF_000012085.1_ASM1208v1" 0.0443 0.0145 0.0617 0.0716 0.0245 0.0961 0.0693 0.0569 0.0074 0.0261 0.1111 0.0569 0.0462 0.0543 0.0254 0.0474 0.0432 0.1071 0.0359
"GCF_000165595.2_ASM16559v2" 0.0448 0.0127 0.0634 0.0773 0.0248 0.1089 0.0704 0.0531 0.0073 0.0263 0.1092 0.0525 0.0443 0.0497 0.0247 0.0494 0.0425 0.1068 0.0317
"GCF_000222305.1_ASM22230v1" 0.0448 0.0129 0.0617 0.0776 0.0262 0.1095 0.071 0.0536 0.0078 0.0281 0.1062 0.0517 0.0452 0.0489 0.0246 0.048 0.0433 0.1066 0.0323
"GCF_000196215.1_ASM19621v1" 0.0438 0.0124 0.0648 0.0761 0.0236 0.1058 0.0696 0.0525 0.0069 0.0261 0.1117 0.053 0.0452 0.0516 0.0257 0.0506 0.041 0.1077 0.0319
"GCA_000166655.2_ASM16665v1" 0.0452 0.0129 0.061 0.0774 0.0262 0.11 0.0724 0.0543 0.0075 0.0278 0.1053 0.0514 0.0456 0.0491 0.0249 0.0479 0.0437 0.1053 0.0321
"GCF_000147075.1_ASM14707v1" 0.0335 0.0225 0.0429 0.021 0.0261 0.0364 0.0877 0.0489 0.0085 0.0143 0.0535 0.0875 0.0853 0.0866 0.0548 0.0432 0.0513 0.1158 0.08
"GCA_000184345.2_ASM18434v2" 0.0339 0.0226 0.0434 0.0216 0.0272 0.0385 0.0869 0.0493 0.0085 0.0148 0.054 0.0866 0.0844 0.0849 0.0536 0.0427 0.0513 0.1163 0.0795
"GCA_000242595.3_ASM24259v3" 0.0314 0.024 0.0401 0.0296 0.047 0.027 0.0674 0.06 0.0082 0.0273 0.0615 0.0718 0.1005 0.0805 0.0506 0.0355 0.0535 0.1095 0.0746
"GCF_000214355.1_ASM21435v1" 0.0357 0.0164 0.0479 0.043 0.0293 0.0626 0.0683 0.0561 0.0108 0.0231 0.0747 0.0632 0.0942 0.0806 0.0453 0.0441 0.0524 0.1004 0.052
"GCF_000214375.1_ASM21437v1" 0.0358 0.0158 0.0464 0.0424 0.0307 0.0564 0.0672 0.0563 0.0101 0.0231 0.0748 0.0652 0.0903 0.0826 0.0465 0.0427 0.0572 0.1019 0.0546
"GCF_000212415.1_ASM21241v1" 0.0372 0.0154 0.0492 0.0394 0.0306 0.0556 0.0632 0.056 0.0151 0.0188 0.0662 0.0739 0.1038 0.0736 0.0421 0.0502 0.0607 0.0956 0.0535
"GCF_000195275.1_ASM19527v1" 0.0383 0.0152 0.0557 0.0558 0.0309 0.0872 0.0774 0.0554 0.0156 0.0226 0.0791 0.0628 0.0712 0.0635 0.0341 0.0542 0.0513 0.0906 0.0393
"GCF_000008185.1_ASM818v1" 0.0404 0.015 0.0555 0.0531 0.0282 0.0889 0.074 0.0548 0.012 0.021 0.0882 0.0585 0.0719 0.0649 0.0351 0.0491 0.0516 0.0993 0.0385
"GCF_000024485.1_ASM2448v1" 0.0314 0.0287 0.0463 0.0256 0.0397 0.04 0.0617 0.0468 0.0197 0.0216 0.0506 0.0855 0.1052 0.0715 0.0432 0.0465 0.0548 0.1057 0.0755
"GCF_000246775.1_ASM24677v1" 0.0314 0.0287 0.0463 0.0256 0.0396 0.0401 0.0619 0.0469 0.0196 0.0216 0.0506 0.0855 0.1052 0.0715 0.0432 0.0465 0.0548 0.1056 0.0754
"GCF_000208385.1_ASM20838v1" 0.0337 0.022 0.0454 0.0373 0.0308 0.0512 0.0616 0.0611 0.0106 0.0223 0.0696 0.0758 0.0885 0.0818 0.0427 0.0494 0.0619 0.0984 0.0559
"GCF_000190435.1_ASM19043v1" 0.0378 0.0205 0.0475 0.0381 0.041 0.0572 0.0634 0.0524 0.0128 0.0296 0.0694 0.072 0.0836 0.0724 0.0393 0.0431 0.0589 0.1139 0.0469
"GCF_000236685.1_ASM23668v1" 0.0366 0.0186 0.0502 0.0413 0.0361 0.0624 0.0639 0.0533 0.0144 0.025 0.0741 0.0713 0.0791 0.0747 0.0398 0.0487 0.0578 0.1092 0.0434
"GCF_000143985.1_ASM14398v1" 0.0338 0.0199 0.0479 0.0353 0.0307 0.054 0.0733 0.0565 0.0106 0.0245 0.0742 0.0688 0.0848 0.0793 0.0425 0.0463 0.0514 0.107 0.0592
"GCF_000266885.1_ASM26688v1" 0.0343 0.0215 0.0488 0.04 0.037 0.057 0.0615 0.0501 0.0087 0.0221 0.0619 0.0685 0.1065 0.0745 0.0429 0.0415 0.0583 0.1036 0.0612
"GCF_000017685.1_ASM1768v1" 0.0376 0.0197 0.06 0.0494 0.0357 0.0778 0.0729 0.0493 0.0083 0.0174 0.0789 0.0626 0.0566 0.0669 0.0422 0.0591 0.0552 0.1082 0.0424
"GCF_000007685.1_ASM768v1" 0.0371 0.0175 0.0598 0.0523 0.034 0.0803 0.0732 0.0487 0.0092 0.017 0.0834 0.0585 0.0537 0.0662 0.0398 0.0641 0.052 0.1076 0.0455
"GCF_000231175.1_ASM23117v1" 0.0371 0.0174 0.0597 0.0524 0.0342 0.0806 0.0733 0.0484 0.0093 0.0171 0.0835 0.0585 0.0534 0.0659 0.0397 0.0639 0.052 0.1079 0.0459
"GCF_000013945.1_ASM1394v1" 0.0367 0.0178 0.0598 0.0486 0.0324 0.0804 0.0735 0.0482 0.0093 0.017 0.0797 0.0599 0.0558 0.0668 0.0403 0.0629 0.0507 0.1072 0.053
